date,y_true,y_pred,mae
2025-06-06,101579.7,102038.12099999996,458.4209999999584
2025-06-06,2416.63,2508.6570999999976,92.02709999999752
2025-06-06,635.7,654.3049999999993,18.604999999999222
2025-06-07,104376.0,104287.95399999995,88.04600000004575
2025-06-07,2478.03,2449.266800000002,28.76319999999805
2025-06-07,644.88,660.3464999999998,15.466499999999767
2025-06-08,105654.5,105466.26100000009,188.23899999992864
2025-06-08,2525.68,2563.864900000001,38.18490000000111
2025-06-08,650.39,660.5751000000004,10.185100000000377
2025-06-09,105754.2,104062.40900000004,1691.7909999999683
2025-06-09,2511.12,2504.7493,6.370699999999943
2025-06-09,650.4,659.6538000000006,9.253800000000638
2025-06-10,110280.0,108906.81899999992,1373.1810000000696
2025-06-10,2681.57,2585.937999999999,95.63200000000096
2025-06-10,665.68,657.3423999999999,8.337600000000066
2025-06-11,110273.6,108231.588,2042.0120000000024
2025-06-11,2816.32,2648.036599999999,168.28340000000117
2025-06-11,669.0,663.3906,5.609400000000051
2025-06-12,108702.0,108699.45600000003,2.5439999999507563
2025-06-12,2771.98,2718.1323999999995,53.84760000000051
2025-06-12,667.98,663.2765999999999,4.7034000000001015
2025-06-13,105760.1,105624.21299999996,135.88700000003155
2025-06-13,2643.89,2604.859200000001,39.03079999999909
2025-06-13,642.47,654.3987000000001,11.928700000000047
2025-06-14,106122.3,103769.87099999996,2352.4290000000474
2025-06-14,2579.64,2565.2185000000004,14.421499999999469
2025-06-14,651.43,663.7264,12.296400000000062
2025-06-15,105479.4,105287.174,192.2259999999951
2025-06-15,2533.18,2553.1165,19.93650000000025
2025-06-15,647.7,655.9736999999996,8.273699999999508
2025-06-16,105581.4,105651.47300000006,70.07300000006217
2025-06-16,2546.96,2563.3476000000023,16.387600000002294
2025-06-16,651.6,663.8780999999996,12.27809999999954
2025-06-17,106800.1,106865.08199999997,64.9819999999454
2025-06-17,2541.11,2538.201,2.90900000000056
2025-06-17,654.65,665.5364999999995,10.8864999999995
2025-06-18,104622.4,105597.927,975.5270000000164
2025-06-18,2510.11,2546.5886,36.47859999999992
2025-06-18,653.26,664.1655999999997,10.905599999999708
2025-06-19,104892.0,103511.903,1380.0969999999943
2025-06-19,2525.79,2564.3454,38.555399999999736
2025-06-19,643.91,653.2026999999997,9.29269999999974
2025-06-20,104675.2,103541.44599999997,1133.7540000000445
2025-06-20,2521.43,2519.226900000001,2.203099999998813
2025-06-20,644.63,649.5230999999993,4.893099999999322
2025-06-21,103292.0,103258.657,33.34299999999348
2025-06-21,2406.04,2529.1159999999973,123.0759999999973
2025-06-21,643.74,652.6373000000001,8.897300000000087
2025-06-22,102144.0,103864.92499999989,1720.9249999998865
2025-06-22,2296.29,2291.5894,4.700600000000122
2025-06-22,630.52,650.6576,20.13760000000002
2025-06-23,100987.9,100844.89400000004,143.0059999999503
2025-06-23,2227.41,2220.860200000003,6.549799999997049
2025-06-23,619.85,622.3075999999996,2.457599999999616
2025-06-24,105382.0,103939.634,1442.3659999999943
2025-06-24,2413.73,2237.1492000000003,176.58079999999973
2025-06-24,638.95,639.7223999999998,0.7723999999997204
2025-06-25,106100.0,104451.26599999996,1648.7340000000404
2025-06-25,2448.24,2550.611100000001,102.3711000000012
2025-06-25,644.39,647.4167999999994,3.026799999999412
2025-06-26,107360.0,106324.936,1035.0639999999985
2025-06-26,2419.12,2423.6351,4.515100000000075
2025-06-26,648.94,653.0310999999997,4.091099999999642
2025-06-27,106945.0,106415.19100000004,529.8089999999647
2025-06-27,2416.21,2470.427300000001,54.21730000000116
2025-06-27,644.96,643.6323999999994,1.3276000000006434
2025-06-28,107115.4,107903.42000000004,788.0200000000477
2025-06-28,2424.18,2404.2384999999986,19.94150000000127
2025-06-28,645.5,648.3838999999995,2.883899999999471
2025-06-29,107325.1,107755.09399999998,429.99399999997695
2025-06-29,2437.56,2381.9361,55.62390000000005
2025-06-29,648.61,657.3358999999996,8.72589999999957
2025-06-30,108387.2,108212.67200000006,174.52799999993294
2025-06-30,2501.2,2436.9053000000004,64.29469999999947
2025-06-30,654.16,664.1573999999999,9.99739999999997
2025-07-01,107120.3,106528.09700000013,592.2029999998922
2025-07-01,2486.1,2513.106800000001,27.00680000000102
2025-07-01,656.69,662.5712000000002,5.881200000000149
2025-07-02,105700.1,106394.12299999996,694.0229999999428
2025-07-02,2405.76,2460.5827000000004,54.82270000000017
2025-07-02,648.79,653.0714999999993,4.281499999999369
2025-07-03,108846.9,107562.8179999999,1284.0820000000967
2025-07-03,2570.49,2547.4320999999977,23.057900000002064
2025-07-03,659.09,658.6529,0.4370999999999867
2025-07-04,109631.0,107971.315,1659.6849999999977
2025-07-04,2591.13,2615.706099999999,24.57609999999886
2025-07-04,661.47,650.1603999999995,11.3096000000005
2025-07-05,108018.9,107763.17900000002,255.7209999999759
2025-07-05,2508.0,2550.9874,42.98739999999998
2025-07-05,654.02,659.4305999999993,5.410599999999363
2025-07-06,108249.5,106920.636,1328.8640000000014
2025-07-06,2516.99,2469.0544000000004,47.93559999999934
2025-07-06,655.07,658.7060999999995,3.636099999999488
2025-07-07,109223.2,108584.74200000004,638.4579999999696
2025-07-07,2572.17,2579.3690999999994,7.199099999999362
2025-07-07,661.67,646.1417999999995,15.528200000000425
